grid_id,point_order,lon,lat,average_luminosity,average_windspeed
1395,2,-4.45813070770621,55.77913387712781,8.465,13.363
1395,3,-4.45813070770621,55.781234242136634,8.465,13.363
1395,4,-4.460231072715028,55.781234242136634,8.465,13.363
1396,1,-4.458130707706209,55.77913387712781,8.54,13.385
1396,2,-4.456030342697391,55.77913387712781,8.54,13.385
1396,3,-4.456030342697391,55.781234242136634,8.54,13.385
1396,4,-4.458130707706209,55.781234242136634,8.54,13.385
1397,1,-4.456030342697391,55.77913387712781,8.647,13.616
1397,2,-4.453929977688572,55.77913387712781,8.647,13.616
1397,3,-4.453929977688572,55.781234242136634,8.647,13.616
1397,4,-4.456030342697391,55.781234242136634,8.647,13.616
1398,1,-4.4539299776885715,55.77913387712781,8.767,13.553
1398,2,-4.451829612679753,55.77913387712781,8.767,13.553
1398,3,-4.451829612679753,55.781234242136634,8.767,13.553
1398,4,-4.4539299776885715,55.781234242136634,8.767,13.553
1399,1,-4.451829612679753,55.77913387712781,8.936,13.834
1399,2,-4.449729247670935,55.77913387712781,8.936,13.834
1399,3,-4.449729247670935,55.781234242136634,8.936,13.834
1399,4,-4.451829612679753,55.781234242136634,8.936,13.834
1400,1,-4.449729247670934,55.77913387712781,9.054,14.148
1400,2,-4.447628882662116,55.77913387712781,9.054,14.148
1400,3,-4.447628882662116,55.781234242136634,9.054,14.148
1400,4,-4.449729247670934,55.781234242136634,9.054,14.148
1401,1,-4.657665383543986,55.781234242136634,8.0,14.316
1401,2,-4.655565018535167,55.781234242136634,8.0,14.316
1401,3,-4.655565018535167,55.783334607145456,8.0,14.316
1401,4,-4.657665383543986,55.783334607145456,8.0,14.316
1402,1,-4.655565018535167,55.781234242136634,8.106,15.029
1402,2,-4.653464653526349,55.781234242136634,8.106,15.029
1402,3,-4.653464653526349,55.783334607145456,8.106,15.029
1402,4,-4.655565018535167,55.783334607145456,8.106,15.029
1403,1,-4.653464653526348,55.781234242136634,8.3,15.517
1403,2,-4.65136428851753,55.781234242136634,8.3,15.517
1403,3,-4.65136428851753,55.783334607145456,8.3,15.517
1403,4,-4.653464653526348,55.783334607145456,8.3,15.517
1404,1,-4.65136428851753,55.781234242136634,8.495,16.389
1404,2,-4.649263923508712,55.781234242136634,8.495,16.389
1404,3,-4.649263923508712,55.783334607145456,8.495,16.389
1404,4,-4.65136428851753,55.783334607145456,8.495,16.389
1405,1,-4.649263923508711,55.781234242136634,8.83,16.478
1405,2,-4.6471635584998925,55.781234242136634,8.83,16.478
1405,3,-4.6471635584998925,55.783334607145456,8.83,16.478
1405,4,-4.649263923508711,55.783334607145456,8.83,16.478
1406,1,-4.6471635584998925,55.781234242136634,9.103,16.657
1406,2,-4.645063193491074,55.781234242136634,9.103,16.657
1406,3,-4.645063193491074,55.783334607145456,9.103,16.657
1406,4,-4.6471635584998925,55.783334607145456,9.103,16.657
1407,1,-4.645063193491073,55.781234242136634,9.319,17.271
1407,2,-4.642962828482255,55.781234242136634,9.319,17.271
1407,3,-4.642962828482255,55.783334607145456,9.319,17.271
1407,4,-4.645063193491073,55.783334607145456,9.319,17.271
1408,1,-4.642962828482255,55.781234242136634,9.357,17.521
1408,2,-4.640862463473437,55.781234242136634,9.357,17.521
1408,3,-4.640862463473437,55.783334607145456,9.357,17.521
1408,4,-4.642962828482255,55.783334607145456,9.357,17.521
1409,1,-4.640862463473436,55.781234242136634,9.375,17.849
1409,2,-4.638762098464618,55.781234242136634,9.375,17.849
1409,3,-4.638762098464618,55.783334607145456,9.375,17.849
1409,4,-4.640862463473436,55.783334607145456,9.375,17.849
1410,1,-4.638762098464618,55.781234242136634,9.303,18.054
1410,2,-4.636661733455799,55.781234242136634,9.303,18.054
1410,3,-4.636661733455799,55.783334607145456,9.303,18.054
1410,4,-4.638762098464618,55.783334607145456,9.303,18.054
1411,1,-4.6366617334557985,55.781234242136634,9.109,18.147
1411,2,-4.63456136844698,55.781234242136634,9.109,18.147
1411,3,-4.63456136844698,55.783334607145456,9.109,18.147
1411,4,-4.6366617334557985,55.783334607145456,9.109,18.147
1412,1,-4.63456136844698,55.781234242136634,8.992,17.71
1412,2,-4.632461003438162,55.781234242136634,8.992,17.71
1412,3,-4.632461003438162,55.783334607145456,8.992,17.71
1412,4,-4.63456136844698,55.783334607145456,8.992,17.71
1413,1,-4.632461003438161,55.781234242136634,8.853,17.311
1413,2,-4.630360638429343,55.781234242136634,8.853,17.311
1413,3,-4.630360638429343,55.783334607145456,8.853,17.311
1413,4,-4.632461003438161,55.783334607145456,8.853,17.311
1414,1,-4.630360638429343,55.781234242136634,8.676,16.753
1414,2,-4.6282602734205245,55.781234242136634,8.676,16.753
1414,3,-4.6282602734205245,55.783334607145456,8.676,16.753
1414,4,-4.630360638429343,55.783334607145456,8.676,16.753
1415,1,-4.628260273420524,55.781234242136634,8.673,16.281
1415,2,-4.626159908411705,55.781234242136634,8.673,16.281
1415,3,-4.626159908411705,55.783334607145456,8.673,16.281
1415,4,-4.628260273420524,55.783334607145456,8.673,16.281
1416,1,-4.626159908411705,55.781234242136634,8.786,16.173
1416,2,-4.624059543402887,55.781234242136634,8.786,16.173
1416,3,-4.624059543402887,55.783334607145456,8.786,16.173
1416,4,-4.626159908411705,55.783334607145456,8.786,16.173
1417,1,-4.624059543402886,55.781234242136634,8.836,16.356
1417,2,-4.621959178394068,55.781234242136634,8.836,16.356
1417,3,-4.621959178394068,55.783334607145456,8.836,16.356
1417,4,-4.624059543402886,55.783334607145456,8.836,16.356
1418,1,-4.621959178394068,55.781234242136634,8.766,16.632
1418,2,-4.61985881338525,55.781234242136634,8.766,16.632
1418,3,-4.61985881338525,55.783334607145456,8.766,16.632
1418,4,-4.621959178394068,55.783334607145456,8.766,16.632
1419,1,-4.619858813385249,55.781234242136634,8.718,16.494
1419,2,-4.6177584483764305,55.781234242136634,8.718,16.494
1419,3,-4.6177584483764305,55.783334607145456,8.718,16.494
1419,4,-4.619858813385249,55.783334607145456,8.718,16.494
1420,1,-4.6177584483764305,55.781234242136634,8.663,16.576
1420,2,-4.615658083367612,55.781234242136634,8.663,16.576
1420,3,-4.615658083367612,55.783334607145456,8.663,16.576
1420,4,-4.6177584483764305,55.783334607145456,8.663,16.576
1421,1,-4.615658083367611,55.781234242136634,8.695,16.427
1421,2,-4.613557718358793,55.781234242136634,8.695,16.427
1421,3,-4.613557718358793,55.783334607145456,8.695,16.427
1421,4,-4.615658083367611,55.783334607145456,8.695,16.427
1422,1,-4.613557718358793,55.781234242136634,8.62,16.387
1422,2,-4.611457353349975,55.781234242136634,8.62,16.387
